Lea State,LEA,School State,School,ID,Year,Category,Total,With State Certification,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total Students,SWD (IDEA-Eligible),LEP
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Classroom Teachers,26.60,20.60,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Classroom teachers in their first year of teaching,7.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Teachers absent more than 10 days of the school year,15.50,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Teachers employed during current school year,28.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Teachers employed during both the current and previous school year,15.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,High-School Counselors,1.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester Middle School,130363001361,2015,Total enrollment,,,0.00,4.00,0.00,4.00,199.00,136.00,7.00,350.00,95.00,0.00
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Classroom Teachers,57.10,55.10,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Teachers absent more than 10 days of the school year,7.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Teachers employed during current school year,58.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Teachers employed during both the current and previous school year,53.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,High-School Counselors,1.00,,,,,,,,,,,
GA,Meriwether County,GA,Mountain View Elementary School,130363002335,2015,Total enrollment,,,0.00,10.00,2.00,13.00,370.00,325.00,37.00,757.00,149.00,4.00
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Classroom Teachers,30.00,28.00,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Teachers absent more than 10 days of the school year,10.50,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Teachers employed during current school year,31.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Teachers employed during both the current and previous school year,18.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,High-School Counselors,1.00,,,,,,,,,,,
GA,Meriwether County,GA,Manchester High School,130363001362,2015,Total enrollment,,,0.00,4.00,0.00,2.00,271.00,190.00,5.00,472.00,83.00,0.00

