Lea State,LEA,School State,School,ID,Year,Category,Total,With State Certification,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total Students,SWD (IDEA-Eligible),LEP
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Classroom Teachers,47.23,47.23,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Teachers absent more than 10 days of the school year,9.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Teachers employed during current school year,49.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Teachers employed during both the current and previous school year,44.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,High-School Counselors,2.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Middle School,130537003800,2015,Total enrollment,,,2.00,2.00,0.00,28.00,49.00,427.00,19.00,527.00,116.00,10.00
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Classroom Teachers,84.98,78.86,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Classroom teachers in their first year of teaching,10.00,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Classroom teachers in their second year of teaching,3.12,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Teachers absent more than 10 days of the school year,18.24,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Teachers employed during current school year,88.00,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Teachers employed during both the current and previous school year,71.00,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,High-School Counselors,3.00,,,,,,,,,,,
GA,Walker County,GA,Ridgeland High School,130537002093,2015,Total enrollment,,,5.00,4.00,0.00,46.00,115.00,1153.00,64.00,1387.00,218.00,7.00
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Classroom Teachers,39.10,39.10,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Teachers absent more than 10 days of the school year,10.80,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Teachers employed during current school year,40.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Teachers employed during both the current and previous school year,27.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,High-School Counselors,1.00,,,,,,,,,,,
GA,Walker County,GA,Rossville Elementary School,130537000661,2015,Total enrollment,,,2.00,2.00,7.00,34.00,61.00,373.00,25.00,504.00,89.00,22.00
GA,Catoosa County,GA,Cloud Springs Elementary School,130093000347,2015,Classroom Teachers,30.36,30.36,,,,,,,,,,
GA,Catoosa County,GA,Cloud Springs Elementary School,130093000347,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
GA,Catoosa County,GA,Cloud Springs Elementary School,130093000347,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
